AG40-Unreflexed
1 -0.008246874
0.994054 -0.007440362
0.982165 -0.005655442
0.968707 -0.003632764
0.955028 -0.001641374
0.941303 0.000363622
0.927596 0.002362989
0.913882 0.004403601
0.900153 0.006448736
0.886424 0.008485871
0.872689 0.010505216
0.858978 0.012503723
0.845256 0.014488614
0.831558 0.016455667
0.817862 0.01840065
0.804186 0.020320936
0.790513 0.022215117
0.77685 0.024079949
0.763195 0.025910501
0.758006 0.026596595
0.755235 0.026961301
0.751672 0.027504648
0.747315 0.028133
0.736722 0.02951
0.723013 0.031247
0.71266 0.032532
0.695454 0.034604
0.681588 0.036212
0.667686 0.037773
0.656489 0.038994
0.65092 0.039589
0.639796 0.040751
0.625817 0.042169
0.613984 0.04333
0.59788 0.044855
0.583944 0.046121
0.570012 0.047339
0.558942 0.048272
0.549985 0.049003
0.541959 0.04964
0.528043 0.050704
0.514128 0.051716
0.500179 0.052677
0.4862 0.053585
0.472209 0.054436
0.458206 0.055229
0.444178 0.055962
0.430126 0.056635
0.416049 0.057244
0.401961 0.057786
0.387896 0.058256
0.373869 0.058654
0.359878 0.058976
0.345919 0.059218
0.331997 0.059377
0.318109 0.059451
0.304252 0.059436
0.29043 0.059325
0.276625 0.059117
0.262828 0.058803
0.249051 0.058379
0.235294 0.057838
0.221551 0.057169
0.207837 0.056364
0.194155 0.055424
0.180501 0.054331
0.1669 0.053074
0.153345 0.05164
0.139858 0.050012
0.126454 0.048171
0.113141 0.046094
0.099962 0.043759
0.086936 0.041134
0.074119 0.038197
0.061549 0.034907
0.049346 0.031231
0.037694 0.027122
0.026971 0.022619
0.017869 0.017982
0.011096 0.013717
0.006584 0.01018
0.003679 0.007316
0.001804 0.00493
0.000652 0.002875
0.000091 0.001085
0.000013 -0.000428
0.000284 -0.00183
0.001126 -0.003269
0.002626 -0.004743
0.004894 -0.006315
0.008268 -0.008084
0.01325 -0.010082
0.020143 -0.012183
0.028974 -0.014226
0.039695 -0.016113
0.051627 -0.017698
0.06419 -0.018957
0.077232 -0.019943
0.09087 -0.020715
0.105062 -0.021304
0.119601 -0.021732
0.134234 -0.022023
0.14885 -0.022192
0.163428 -0.022266
0.177968 -0.022262
0.192444 -0.02219
0.206857 -0.022064
0.22109 -0.021895
0.235287 -0.021692
0.249436 -0.021456
0.26357 -0.021192
0.277689 -0.0209
0.291816 -0.020583
0.305952 -0.020243
0.320107 -0.01988
0.33429 -0.019499
0.3485 -0.019103
0.36273 -0.01869
0.377003 -0.018266
0.391304 -0.017831
0.405592 -0.017386
0.419896 -0.016934
0.434181 -0.016474
0.448442 -0.016011
0.462684 -0.015541
0.476907 -0.015066
0.491095 -0.014588
0.505262 -0.014108
0.519422 -0.013624
0.533574 -0.013141
0.547715 -0.012658
0.555357 -0.012396
0.565055 -0.012063
0.575458 -0.011709
0.589006 -0.011247
0.602553 -0.010788
0.608953 -0.010571
0.616233 -0.010326
0.629888 -0.009871
0.643526 -0.00942
0.653333 -0.009098
0.662365 -0.008801
0.670765 -0.008529
0.6844 -0.008091
0.69802 -0.007656
0.712999 -0.007185
0.724857 -0.006818
0.738189 -0.006409
0.743882 -0.006236
0.74795 -0.006114
0.753502 -0.006070218
0.758125 -0.006093558
0.765054 -0.006130377
0.778506 -0.006205845
0.791927 -0.006291231
0.805336 -0.006383199
0.818895 -0.006487401
0.832453 -0.006601568
0.846006 -0.006727561
0.859583 -0.006869392
0.873153 -0.007021978
0.886712 -0.00719118
0.900308 -0.007378674
0.913918 -0.007572656
0.927552 -0.007793475
0.941205 -0.008026958
0.954907 -0.008279151
0.968612 -0.008538449
0.982101 -0.008816208
0.994042 -0.009073943
1 -0.009202874
